tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
22,British Nationals,20,Brightwell Graham,40,de Grey Aubrey,56,42,f5d6c3d3c4b3c6b6d7e8c2d2c5b5e7e6b4a3e3c1d8c8f7f6a6f8a4f2f3g5e1b2f1a5h5g4g3h3f4g2e2h4h1a7a1d1b1a2a8h2g1h6b7c7h7g6g7h8g8b8
22,British Nationals,20,Brightwell Graham,168,Arnold Roy,52,53,f5d6c3d3c4f4c5b3e2d2e3f1f3g3c6g5c2d1c1e6b5a5b6c7a6b4e1a7g1b2c8b7d7e7a8a4f2g2d8e8b8a3b1h1h2a2g4f8f7g7g8h8h7h4h3a1h5f6g6h6
22,British Nationals,20,Brightwell Graham,153,Barrass Iain,45,43,f5d6c3d3c4f4c5b3e2b4e3e6c6g4g6c7b6f3b5a6c2c1a3d2d1a5f7d7a4f1b1f6a7f8f2b7g3e1g1h3a8h6g2a2d8e8e7h1a1b2g8b8c8h7g5h5h4h2h8g7
22,British Nationals,20,Brightwell Graham,22,Leader Imre,21,25,f5d6c3d3c4f4c5b4b5c6f3a5e3c2a4b3a6b6d2a3a2e1d7c7c8f2e2g3f1g4d1g6h3f6a7c1b1h2e6g5h1d8e8g1g2e7h4a1b2f7h7f8g8a8g7h8h6b8b7h5
22,British Nationals,179,Turner Ian,22,Leader Imre,21,30,f5d6c3d3c4f4f6f3e6e7d7g6g5f7f8h6d2d8e3e2f1c8g4c7f2h3g7c5e8g3b6c1e1c2b8c6b3b4a5a6g8h8b7a3h7d1h4h5b1a4b2a1a2b5g2g1h2h1a7a8
22,British Nationals,94,Handel Michael,20,Brightwell Graham,26,33,f5d6c3d3c4f4f6f3e6e7d7g6f8c5b4f7h6c8e8c6e2b5e3f2d8c7b8a3g5e1b6h5a5d2c2a7a4a6b3h7g3h4g4g7c1d1b2a1f1g2h3h2g1b7a8a2b1h1g8h8
22,British Nationals,20,Brightwell Graham,179,Turner Ian,42,38,f5d6c3d3c4f4f6g5e3f3g4h3g3f2h6h4c6e2d7h5h2c5d2f7g6b4e7b3e6g7f1e1e8g8b5g1a4c8c1c7b6a5a6f8d8c2b1d1h1g2a3b8b2a1a2a7a8b7h8h7
22,British Nationals,20,Brightwell Graham,200,Hubbard Geoff,44,42,f5d6c3d3c4f4f6g5e6c5f3e3g4f7e7g6h5e8f2b4f8g8h6c2c7g3h4h3h2f1d7g7e2c6d8c8g2h1g1d1d2e1h8h7b8b7a8b6a5a7a6b5a4b3a3a2b1c1a1b2
22,British Nationals,188,Marson Phil,20,Brightwell Graham,41,24,f5d6c5f4d3e3g4g5e2c4f3e6c6b5b4c3d2b6e7f7g3f6d7b3h6h5c7h4f8g6h3c2h7c8a3f1f2c1a5e8g7a6d8g1e1d1b8a7a8h8g8h2b7a2a1b2b1g2h1a4
22,British Nationals,22,Leader Imre,20,Brightwell Graham,40,31,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5e2f3d2c2a6a5a4c1b6d1g6e7g4c8f2e1h3c7g1h5h6f1b1h4f8d8e8g8b2a1g2f7b8a8g7a7b7h7h8a3a2h1h2
22,British Nationals,94,Handel Michael,22,Leader Imre,25,27,f5d6c5f4e3c6d3f6e6d7e7c7c4f8b6b5g3b3c8d8b7a6e8c3g4f7g6g5g8h3h6h5a3f2f3h4g7d2c1e2f1d1e1c2b1a8b2g2b4a4a5a1a2g1h2a7b8h8h7h1
22,British Nationals,283,Wormley Mark,20,Brightwell Graham,20,28,f5d6c5f4e3c6e6f7e7f6d7d8c7c8f8b8g8b6a6c3d3e2f2c2g6f3g5g4e1d1c1d2b4h5h6h7h4h3g3b3a3f1g1b7c4a5a4b5g7h2b1e8a8a7g2h8b2a2a1h1
22,British Nationals,179,Turner Ian,94,Handel Michael,35,35,f5f6e6f4e3d6c4e2f2d2d7c6f7e7g5c8d3g4g6c5c3f3h3f8g3b3c1d1b4a3a5c2b5b6a4a6c7b1f1h4h6h5e8d8b2a1a2e1g7g8h8h7b8b7g2h1h2g1a7a8
171,British Regionals,94,Handel Michael,20,Brightwell Graham,43,30,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6f6f3e2e1c1f1g4h4g3b6d1b1a4h3g2f2g1h1a3g5g6f7h5h6e7a5f8c7c8d7b2a1a2b7a8a7d8e8b8g7h8h7g8h2
171,British Regionals,1627,Mitchell Louis,20,Brightwell Graham,14,26,f5d6c4d3c3f4f6f3g4g5e3h3e6g3g6f7h5h4h6h7f2c5c7e7f8d7e8b4b6b5a4f1c8e2c2d2d1a3a6e1c6a5g1c1b1b3a2d8h2h1g2b8a8g8h8a1b2a7b7g7
171,British Regionals,20,Brightwell Graham,179,Turner Ian,56,36,f5d6c3d3c4f4f6f3e6e7c6g6f8c5b4b5e3f7g4d2d7b6c2e2g5d8a5a3a4e8c8h4g3c7a6a7g8b3c1h5h3g7h8f2d1b1a1g2h1e1h2g1f1h7h6b7b8a8b2a2
171,British Regionals,20,Brightwell Graham,2960,Bannister Mac,56,40,f5d6c3d3c4f4c5b4e3e6f3f6e7g5g4f7d7c2b6e2h5g6f2e8e1h4d2h6h3d1f1c1h7b5b1d8a4a3a2b3a5a6a7c6g7b7b2g8h8g1h1g2a8c7f8g3h2b8c8
171,British Regionals,20,Brightwell Graham,1626,Rowe Stephen,36,30,f5d6c3d3c4f4f6f3e6e7c6c5b6b5d7e3d2g6f8e2h6c7a4b3c8f7b4a5a3a2c2g5a6a7h4d8e8h5f1h3h2g8h8h7g7c1d1f2b1h1e1b7a8b8a1b2g4g2g3g1
171,British Regionals,22,Leader Imre,40,de Grey Aubrey,32,45,f5d6c5f4e3c6e6f7d7f6b5b6c7d8c8b8e7a5a6a7c4e8g6h5g8g5g7f3h4h6g3h3g4b3b4d2d3h2c1a4f8h8h7c2h1d1e1e2b7f2g2g1f1b2a3c3a2a8a1b1
118,California Open,83,Mine Atsuko,136,Mine Tatsuya,29,34,f5d6c4g5c6c5d7d3b4c3e3b5f4c7a5e6e7f6g6b6f7c8e8a6a4a3d2g3f3e2d1f1h3h6e1d8b8f8g8g4g1c1b1f2g2b7a8a7a2h1h5h7h8g7b2a1c2b3h2h4
118,California Open,1550,Seeley Ben,1390,Lesmana Hendra,39,30,f5f6e6f4g6c5g4g5e3f3g3d2h5d6e2f7d7h6h7f2f8h3c7e7c6d8c8b8b5a5d3c4g2e8a8h1h4h2a4a3b7a6c3h8c2b1e1f1d1c1g1b4a1g8g7a7b6a2b2b3
126,Cambridge Christmas,22,Leader Imre,20,Brightwell Graham,25,24,f5d6c4d3c3f4f6f3e6e7d7g6d8c5c6c7c8f7g8b6a5b5b4c2b3e3h5a7a6b7g5e8f8g4c1a4a3a2e2g3f2d2d1h4h3g7h6h8h7h2a8b8a1g2h1b1b2g1f1e1
126,Cambridge Christmas,20,Brightwell Graham,200,Hubbard Geoff,35,35,f5d6c3d3c4f4c5b3e2e3c2b4c6d2d1c1e6g6a3a5a4a2e1f1f2g3f3g4h4h3h2g5g2d7c7b5f7f6b7f8a6b6a1d8e8e7b1b8g1h1h5h6h7h8g8g7a7b2a8c8
126,Cambridge Christmas,153,Barrass Iain,20,Brightwell Graham,25,25,f5d6c4d3c3f4e6b3c2e3d2b4e2f3c6g6c5f1f2e1g5h6g4h5d1g3g1f6h4b5b6f7e7c7c8h3f8d7d8a6g2e8b7c1b1a7a8b8a5h1h2a1a4a3g7h8g8h7b2a2
126,Cambridge Christmas,20,Brightwell Graham,82,Plowman Guy,55,45,f5d6c3d3c4f4c5b3e2c6b4a3b5a4e7e3b6f1d2e1c2d1a6d7e6c7f2a5f6f3a2g5a7f8e8d8h5g6f7h7h6h4b8b2a1b1c1g8g7c8h8b7h3g4g3h2a8g2g1h1
126,Cambridge Christmas,20,Brightwell Graham,1432,Pridmore Ben,39,36,f5d6c5f4e3c6d3f3e6c4c3f2e2g5f6d7g4h3h6h5g6g3h4f1h2f7c2d2d1e1c1b1g7b3b2a3a1a2b4h8a4h7g2a5a6b5g1h1b6c7c8e7e8d8b7g8f8a8a7b8
126,Cambridge Christmas,2961,Tan Beng,20,Brightwell Graham,36,42,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2c5e3g3g4h5f8e8d8d2h6h4b5c8b8b6g8b3c7a6b4f1f2e1c1c2a3a4b1c6b7h7h2g7g2d1g1a8h8h3a2h1b2a1a7a5
126,Cambridge Christmas,168,Arnold Roy,20,Brightwell Graham,20,35,f5d6c5f4e3c6d3e2g4f3d2g5e6f7e7f6d7d8h5h6h7e8c7c4g6h3c2f2c3c1c8b8g8b3b4d1e1f1a3h4g7b7b6f8a8h8g3h2g2b2b1a1a2g1h1b5a4a5a6a7
23,Campionati Italiani,378,Fasce Paolo,159,Menozzi Giuseppe,33,29,f5d6c3d3c4f4c5b3c2e3d2c6b4a4b5b6a5a6a3e2e7d7e6a2c8g6c7c1g5h6g3g4h5h4h3h2d1f3f1b7g2h1f2g1e1b2a8d8b8f8a1a7b1f6f7g8e8h8h7g7
23,Campionati Italiani,39,Barnaba Donato,1339,Ferrando Marco,50,44,f5d6c3d3c4f4c5b3c2b4c6d2e6b5e3f3a5a6a3b6a4g5a7f7f6d7e7c7f8g6e8d8c8c1h6b7f2e2a8g3b8g4f1e1h3h5h4g7h8g1d1h7b1a1g8h2h1b2
23,Campionati Italiani,378,Fasce Paolo,149,Stanzione Pierluigi,21,38,f5d6c3d3c4f4c5b3c2e6b4d2e3d1e1f1c6f3c1b1e2b6g5a5a4g6f6b5a3f2g2h5h4h6g4a2h7e7f7g8e8h1g3b2a1h3d7h8g1g7c7c8a6b8d8f8h2b7a7
23,Campionati Italiani,39,Barnaba Donato,100,Romano Benedetto,38,36,f5d6c3d3c4f4c5b3c2e6b4f3e3e2g4d2g3f2f6g5h4h6c7d7h5b6b5a5c6e7e8a6f1g6c1h3g2d8a3d1e1h2f8a4a7f7c8b8a8b7g8h1g7h7g1b1h8a2b2a1
23,Campionati Italiani,1339,Ferrando Marco,149,Stanzione Pierluigi,50,37,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1e1e2b6f3f6f7f1d1b1a4a5a7f2a3g8e7g5f8e8c7d7b7g6g4h3h4h5g3h2h7b2c8g7a2d8h8b8a8h6a1g1g2h1
23,Campionati Italiani,378,Fasce Paolo,1183,Vecchi Maria Serena,57,43,f5d6c3d3c4f4c5b4b5e6f3c6e3d2b6g4c7a5c2b3d1d7a4a3a6a7e8e1f1c8h4g5f2e2d8e7b8h3h2g3b2a1a2b1a8g2f8f7g1h1c1b7g7g8h8h7f6g6h5h6
23,Campionati Italiani,159,Menozzi Giuseppe,149,Stanzione Pierluigi,35,29,f5d6c3d3c4f4f6f3e6e7c6g6g5f7g4e3d7c7c2b6f8h4c5h3g3b4b5d8a3e8c8a5a4a2g8b7h5h6a6a7a8b8g7h2a1d2e1d1c1f2e2b3f1h8h7g2h1g1b2b1
23,Campionati Italiani,159,Menozzi Giuseppe,390,Castellano Giorgio,44,45,f5d6c3d3c4f4f6f3e6e7d7c5b6b5e3f2e2d1g4d2c2b4c7d8c1e1g3g6f1g5h6h4e8f8h3f7h5h2h1a7h7g1g2g7h8b8b3a3c6b2g8b1c8b7a8a1a2a4a5a6
23,Campionati Italiani,100,Romano Benedetto,159,Menozzi Giuseppe,32,29,f5d6c3d3c4f4f6f3e6e7d7g6e2f7e8c5c6d2e3c2d1b4b5b3a3f1e1a4c1f2a5c8g5h5c7g4f8b8g1b2g3h2h4h3h6h7a1b1a2a6b6b7a8a7d8h1g2g7g8h8
23,Campionati Italiani,100,Romano Benedetto,159,Menozzi Giuseppe,30,27,f5d6c3d3c4f4f6f3e6e7d7g6g5c5b6c6b5b4c7d8c8b8g3h3e3a5b3e8a6a4a3d2e2h5h4g4h6c2c1f1e1d1g1h7g7h8f7f2b1a2a1b2f8g8b7a7a8h2g2h1
23,Campionati Italiani,28,Marconi Francesco,1339,Ferrando Marco,35,35,f5d6c3d3c4f4f6f3e6e7d7g6g5c5b6c6b5c7f8e8f7b3g3h3h5b4e3h6e2h4g4f2c2a6a5a3a4e1d1f1g7c1d2b2a1a2b1h8g8h7b7a7a8b8g1g2h1h2c8d8
23,Campionati Italiani,28,Marconi Francesco,159,Menozzi Giuseppe,35,35,f5d6c3d3c4f4f6f3e6e7d7g6g5c5b6c6b5f7c7d8h6a4c8e8a5a6f8c2e3g4h3e2g3g7f2h4d2b4h8h5b3c1a3d1f1a2e1g1g2h1h2b8b1a1b2h7a8g8a7b7
23,Campionati Italiani,28,Marconi Francesco,39,Barnaba Donato,57,49,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2d1e3c5g4f2d2b4g3d8h6h3h4g2e1b3c1h5e8g1f1g7c2b1b6a7h1h2c8c7a1h7h8g8f8b7b8a8a6c6b5a5b2a2a4a3
23,Campionati Italiani,28,Marconi Francesco,39,Barnaba Donato,53,35,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2c5e3g3g4h5f8e8d8d2b5b6h4h3h7f1c7h6h2f2g8c6c2b4c1d1a3a4a5a6a7b2b3b1e1g2h1b7a8c8b8g1g7h8a1a2
23,Campionati Italiani,100,Romano Benedetto,39,Barnaba Donato,23,30,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2c5e3g3g4h5f8e8d8f2h3b3g8e1h7c2c6c7a3d2f1a4a5b4a2b5a6d1c1b6c8h6g2h8a7b2g7b7b8a8a1b1h4h1g1h2
23,Campionati Italiani,28,Marconi Francesco,100,Romano Benedetto,47,44,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2c5e3g4g3b4b6b5h4d2h5h6h7f1f8d8d1f2e8g8c6c7a3a4a5a7c2g7b3b2a2h2b8h3h1c8h8a1b1a6b7g2c1a8e1g1
23,Campionati Italiani,1339,Ferrando Marco,378,Fasce Paolo,36,29,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e8c5b6c6b5c8d2b4e3h4g4h5d8a5g3f8h3a6b3c7h6c2a4a3b7d1e2e1c1g2h1f2f1b2b8a8a7h7g1h2b1a1a2h8g8g7
23,Campionati Italiani,39,Barnaba Donato,159,Menozzi Giuseppe,26,28,f5d6c3d3c4f4f6f3e6e7f7c5e3e2b6b4b5g5g4c6h6a5d2g3a6a4a3f2b3h3d8c1g6h5h4e8f8c7h2g7d7c2d1f1b1g8c8b8h8b7e1a1a8a7a2b2g1g2h1h7
23,Campionati Italiani,39,Barnaba Donato,100,Romano Benedetto,40,33,f5d6c3d3c4f4f6f3e6e7f7c5e3e2b6g4g5c6d2b5c2g3f1f2h4h3g6h5h6h7b3a6d8d7b4f8a5e8g8c7a7e1d1b1g1a4a3b2g2g7c8b8a8b7c1a1a2h1h2h8
23,Campionati Italiani,100,Romano Benedetto,1339,Ferrando Marco,38,42,f5d6c3d3c4f4f6f3e6e7f7c5e3b4g5g3b3e2g4c6d2f2e1f8g6c1c2d1b1b5d7e8c8a3d8h4g8c7f1h6b6b7h3h5h7b2a8b8a1a2a4a6a7a5g2h8g7h2g1
23,Campionati Italiani,39,Barnaba Donato,390,Castellano Giorgio,32,29,f5d6c3d3c4f4f6f3e6e7f7c5e3b4e8f2e2c2c7d7g5g3g4h4c8h6c6e1h5d2h3h2f1g6d1f8b6b5a5c1b1a3a6b3a4b2a1a2g7d8g8g2h1g1h7b7b8a8a7h8
23,Campionati Italiani,149,Stanzione Pierluigi,1183,Vecchi Maria Serena,56,44,f5d6c3f4f6g5e6d3g4e7c4e3c5g6d7b6b5a6b4a3c2e2b3d2f3f2g3h5h4c6c1e1a5a4f1g1e8d8c8c7f8f7g8h3h6h7b2d1h1b1b8g7a1b7a2h8a7a8g2h2
23,Campionati Italiani,1716,Dagnino Roberto,323,Fanello Roberto,32,23,f5d6c4d3c3f4e6b4e3c2c5f6b5e2d7b3g5c7e7c6b6h5g4f3h3g6h4d8e1h6c8f8f7d1f1f2e8b8a4g8c1d2a3a6a5h2a7g3g1a2b2a8b7b1a1g2h1h7g7h8
23,Campionati Italiani,390,Castellano Giorgio,1716,Dagnino Roberto,50,51,f5d6c4d3e6f6e7g6c5b4b3d7f4c3c6g3b5e3f7d8f8a3c2c7d2a5a6b6f2e2h4e1d1c1g5g4h3e8c8g1g8g2f3a7b8g7h1h2f1h5h6h7h8b7a8b2a4a2b1a1
23,Campionati Italiani,1274,Rotta Francesco,1183,Vecchi Maria Serena,16,20,f5d6c4f4f3e3e6d3c5c6f2e2d7e7c7c3d1b4f6f7d8g6g5h5g4h4g3h3h6h7b3b5a5f1g1e1a4b6g2h1c2h2g8a6a7c8b8a2d2c1b2a1b1a3g7h8b7a8e8f8
23,Campionati Italiani,323,Fanello Roberto,1339,Ferrando Marco,16,27,f5d6c5f4d3e3g4g5f3c4e6g3b5d2h4f6e2e1f1g6h3f2d1c6g1c2h5h6h7c1b1c3f7g2b4e7d8e8d7c8h1h2b6h8f8g7g8b2b3c7b7a8b8a7a6a5a4a3a2a1
23,Campionati Italiani,1261,Bersaglieri Daniela,1183,Vecchi Maria Serena,40,41,f5d6c5f4e3c6d3f3f6e6g3b5g4g5e7f7h5e2f8g6f2c4d7h4h3d2c3b4c1e1f1g1c7d8c8e8a5a4a3c2a6b3b1g2h6b6h7g8h8g7a2d1h1h2a7b7a8b8b2a1
23,Campionati Italiani,159,Menozzi Giuseppe,100,Romano Benedetto,37,35,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5a5a4a3b6a6f7f2e2f3d2e7g4g6c2h5d8c8f8c7e8f1b8e1c1d1g1h3g2g8h8b7a8a7a2b2b1a1h2h1h4g7h7h6
23,Campionati Italiani,1261,Bersaglieri Daniela,100,Romano Benedetto,15,22,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7d8e8g3b6b5a5h4f1e1h5h3h2e2b4h6h7g6d1c1b1c2g1b3a2a3a4a6a7b7a8b8g7h8f8h1b2g2g8a1
23,Campionati Italiani,1183,Vecchi Maria Serena,1716,Dagnino Roberto,28,33,f5d6c5f4e3c6e6d3c4b5b4g5f6c3d7c7g4f7c2g6e7e2d2b3h5g3h4d8f8h3h2f3b6e1c1e8a5a3f2a4a2d1h6b1c8a6a7b7b8f1g8g7h8h7b2a1g2a8h1g1
23,Campionati Italiani,1512,Delisi Alice,1716,Dagnino Roberto,22,40,f5d6c5f4e3c6e6f3d3g5f6d7e7c7c4b5b6b4c3a5g6g4f7f2h5e2b3d2c2e8e1h6d8f8g8h4h3h2d1g3c8a3a6c1g2g7b1b2a4a7a2a1b7f1g1h1a8b8h8h7
23,Campionati Italiani,1512,Delisi Alice,39,Barnaba Donato,19,17,f5d6c5f4e3c6e6f6d7b5b4f3e7f7g6c4d3g5h4d8c8f8a5e8c7h6g8g4c3b6a6e2h3a7f2d2e1a4b3h7b7a8h5h2c2a3b8h8g7a2b2g3g2h1g1f1d1c1b1a1
23,Campionati Italiani,323,Fanello Roberto,100,Romano Benedetto,11,20,f5d6c5f4e3c6e6f7d7d2f2c7f6e7b6g5g4b4c1b5c8c4d8e8h6h5g6h7a5b8g8a4a3b3c2b2c3a6a1h4b7h3f8h8g7g3g2f3a7a8d3a2h1h2g1e2b1f1e1d1
23,Campionati Italiani,1716,Dagnino Roberto,1261,Bersaglieri Daniela,18,22,f5d6c5f4e3c6f6e6d3f3g3g5g6g4e7d7d8c7f7h6h3h4h5h2g7b4b5f2e2d1e1f1b3a5c4a3a4b6a6a7g2c2d2g1b2h1c3c8e8b7b8a8f8g8h8h7a1a2b1c1
23,Campionati Italiani,323,Fanello Roberto,378,Fasce Paolo,26,31,f5d6c5f4f3e3c4d3c6g4d2c3e2c2f2e6d7b4b3b5a5a3a6a4a2e7b6c8f8e8g3c7f7f6h4d1e1f1c1b1g7g6h6b7g5h5h3h8g2h7g8g1a8a7b2a1b8d8h2h1
23,Campionati Italiani,390,Castellano Giorgio,1512,Delisi Alice,32,15,f5f6e6f4c3d6f3e3d3c5g4e2f2c4d1g3b4h5d2f1b6e1h3c1c6g5c7c2e7b3a3b5a4f7f8d7e8g6h4h2h6h7g2d8c8b2g7h8g8a2a1b1g1h1b8b7a8a7a6a5
23,Campionati Italiani,1261,Bersaglieri Daniela,323,Fanello Roberto,19,37,f5f6e6f4d3d7e7e8g6g5f7d6c6c7h4h6c8f8g3c4c5b4b6a6a3a4b5a5a7e3b3d2d8b8c3h2e1d1g4h5h7f1e2f2c1b1g2f3g7h1g1h3a1h8b7g8a8a2b2c2
23,Campionati Italiani,1261,Bersaglieri Daniela,1183,Vecchi Maria Serena,12,30,f5f6e6f4d3e7g5d6f7c5d8c4c6d7e8g6g4h5e3f3c7b6h3h4a6c2b4d2g3b5a5h2h7g8f8c8f2e2e1a3c1a4a2f1b1c3b3g2h6h8b7a8b8a7h1g1d1g7a1b2
23,Campionati Italiani,39,Barnaba Donato,100,Romano Benedetto,23,34,f5f6e6f4e3c5c4e2c6e7f3f2g5g4g6d6h3d3f7h4h5d7g3f8c7b3c8d8d2h7h6h2b4c1e1c3f1a4b5d1b1c2a5a3b6a6b2g2e8b8g1a1a2h1b7g7h8g8a8a7
23,Campionati Italiani,323,Fanello Roberto,1716,Dagnino Roberto,19,32,f5f6e6f4e3c5c4d3c3c6d6b4b3c7f3e7g4g3a5e2g5b5c8d7d2d1c2h3h4f2f1b6g6h5f8a3f7a4a2c1d8e8h7e1a6g1b2h6g7h8h2g8g2h1a1b1b8b7a7a8
23,Campionati Italiani,1183,Vecchi Maria Serena,1716,Dagnino Roberto,29,32,f5f6e6f4e3c5c4d3f3e2d2c6d6b4b5c7d7g4g5g3g6f2c3b3c2f7e7f8d8a5b6a6a3c8e8a4a7h5h6e1c1d1b2b1a2h7a1b7f1g1a8b8h1g2g8h8g7h4h3h2
23,Campionati Italiani,1512,Delisi Alice,28,Marconi Francesco,17,16,f5f6e6f4e3c5c4d3f3e2g5g4c2d6c6c3d7b4h3g6g3h6h5c1e7f7e8b5d2f2f1d1a3a5b3e1a6a4b1b2a1a2g7h4h7d8c7c8b6f8b7a8b8a7g8h8h2g2g1h1
23,Campionati Italiani,1183,Vecchi Maria Serena,323,Fanello Roberto,17,8,f5f6e6f4e3c5c4d3f3e2g5e7g4g6d6c3d2c6f7f2b4e8d7c1d8c8e1f8f1c7b5a5a6a7h6a4b6a3b3a2b2a1b1c2d1g1g2h1g3h2h3h4h5h7g7g8b7a8b8h8
23,Campionati Italiani,1512,Delisi Alice,323,Fanello Roberto,42,31,f5f6e6f4e3c5c4d3f3b4g6c6g5g4h3d2e2d6c1e7c2f7d8e8f8e1c3g3f1d1d7h5f2h6a5a4b6b5a6b3h2c8b8g7c7b7a3b2h4b1h8g8h7g2a1a2g1a8a7h1
23,Campionati Italiani,1183,Vecchi Maria Serena,1512,Delisi Alice,17,34,f5f6e6f4e3c5c4e7b5e2g4f3g5d6d7h5g6c8f7f8h3c7c6d3f2b6c3d2f1e1d1h4d8h2e8g3a5a6a7b4b3c1b1c2h6h7g7a4b2a3b8h8a2a1b7a8g8g2g1h1
23,Campionati Italiani,39,Barnaba Donato,28,Marconi Francesco,33,35,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3d3f7h5c3d7c2h6d8c8f8c7e8g8e1b5b6a6a5a4a7a8b4a3b3a2g3g2g7g1b8h8h4b1c1d1a1b2d2b7f1h2h7h1
23,Campionati Italiani,39,Barnaba Donato,28,Marconi Francesco,31,27,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3d3f7f8d8e8c3c8c2d2d7c7g3b6b7b3c1b5a3d1f1b4a5a8a4a6b2h4h5h6a7h2e1a1g2a2b1g1h1h7g7h8g8b8
