tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
57,Parties Internet (1-6),1368,Edax (delorme),1782,Btest (wong),32,32,f5f6e6f4e3c5c4d7c6e2f3d3c3d2f2c2f1d6e1g3h3d1c1b6g4b5b4a3a5g2a6h4h5h2g5h6c7e7g6a4b3a7c8d8f8a2h1h7e8g7f7b7h8g8a8b8a1g1b2b1
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),24,32,f5f6e6f4e3c5c4d7c6e2f3d3c3d2f2c2f1d6e1g3h3b3a3d1c1b4b6c7g4a6a5a4b5a2g6h6f7g5h5h4h7f8g7h8b2a1b1g1g2h2c8b8a8b7h1d8e7g8e8a7
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),32,36,f5f6e6f4e3c5c4d7c6e2f3d3c3d2f2c2f1d6e1g3h3b3b5d1c1a6c7b6g5g6f7h5h4g4h6b2b4a4b7d8e8e7b8c8f8a8a5g8g7h8h7h2a1a3g2g1h1a2b1a7
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),27,32,f5f6e6f4e3c5c4d7c6e2f3d3c3d2f2c2f1d6e1g3g4b4b6b5a6a4b1h3b3g5c7b8e8d8e7a3g6a5c8f8a2f7g7h7h6h4h5d1c1b7h8g2g1h1h2a1a8g8a7b2
57,Parties Internet (1-6),340,Das Jeremy,1293,OO7 (buro),18,25,f5f6e6f4e3c5c4d7c6e2f3d3c3d2g5c2f2d6g4b6c7b4b3e7a4b5f8e8a6a5a3g6c8f7d8g7h5h7d1c1h8a7a8g8h6e1f1g1b2b8g2b7h1g3h2h3a1a2h4b1
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),24,31,f5f6e6f4e3c5c4d7c6e2f3d3c3d2g5c2g4d6c7g6f2b6d8b5b4a5a3a4f7e7e1c8d1e8h6g3b3h3h4b1c1f1a6g7h8h7g2h2g8f8b7a7h1h5a8b8a2a1g1b2
57,Parties Internet (1-6),1739,Fox (lidstrom),1795,Yohoho (hughston),34,34,f5f6e6f4e3c5c4d7c6e2f3d3g4g5c2b4d1c3d2b6a4b3a6f1e1a5b5a3d6a7e7c7h6h5f7f8g6h7d8h4g3g8g1c1b1g7c8e8h8f2h3g2a2a1b7b2h1b8a8h2
57,Parties Internet (1-6),1498,Pamphlet (welty),1301,Scorpion (buro),23,32,f5f6e6f4e3c5c4d7c6e2e8c8f3d3c3d2f2c2e7d6g4f8g8g5d1h4c1e1f1g3h3b3c7b6a3b4a4d8b8a5b5a2h5a6f7h6g6g7b2a1b1h2h8g1g2h1a7a8b7h7
57,Parties Internet (1-6),340,Das Jeremy,1293,OO7 (buro),12,14,f5f6e6f4e3c5c4d7e7d6f7e8c6f8g4g3g5h4h6h3c7b6g6d8a6b5a5d3e2b4b8a4a3b3c3c8g8b7a8a7g2d2c1c2d1g7h2f3h1f2g1f1e1h5h7h8b1b2a2a1
57,Parties Internet (1-6),1498,Pamphlet (welty),1305,Fang Randy,40,45,f5f6e6f4e3c5c4e7g4g3g6g5d6f7h5h4h3c7h6f3d7d2f8d8c6c8h2b4b5d3c2a5c3e2b6a6b7b3a7c1g8a8f2f1b8g7g2h1d1e1a2a4a3b2g1h7h8a1b1e8
