tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
22,British Nationals,20,Brightwell Graham,200,Hubbard Geoff,50,41,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5h6h4g4h3h5h7c5b4e8d8a4d2b5e3c8b8c6a6f2b3a5a3e2c2d1g8g3c7b7h2g2e1c1h1g7b1b2a8a7b6g1f1a1a2h8
22,British Nationals,22,Leader Imre,1432,Pridmore Ben,37,40,f5d6c5f4e3d3f3e2c4c3f2g5c6d2g4b4b5a6f6e6e7d7a4a3a2h4f7e8c8d8h3h2e1g3d1c1b1g6b3c2h6g1h5g2b2h7g7g8f1a1a5b6h1b8h8f8c7a8b7a7
22,British Nationals,22,Leader Imre,94,Handel Michael,36,32,f5f6e6f4e3c5c4d6c6b5e7b6d7f3c7f7g6c8d8e8g5h6d3h5f2b4a4c3d2e2d1c2b3e1f1c1b1b8a7a6a5a2a3a8g7g4g8f8h8h7h4h3h2g3g2h1g1a1b2b7
22,British Nationals,22,Leader Imre,153,Barrass Iain,13,15,f5d6c4d3c3f4f6f3e6e7d7c5c6b5b4g6f8c7c8b6e3a3g5g3g4f2d2h4f1h5a5a4b3a6h2e2e1h3h6a2c2c1b7a7g2e8d8a8b2h1g1d1b1h7b8f7g7g8h8a1
22,British Nationals,122,Edmead Garry,22,Leader Imre,36,31,f5d6c3d3c4f4f6f3e6e7d7g6g5c5c6f7e8h6d2c8c7b4g4h5e3b5b6f8g8c2g3d8b8h2a4f2e2b3a3c1e1d1b1b2a1a2g7h8h7a8h3a7a6h4g1b7a5g2f1h1
22,British Nationals,1922,Dyer Jeremy,22,Leader Imre,3,1,f5f6e6f4e3c5c4e7c6e2g5g4f3d3g3f2f7h6h5g6e8f8f1d8d2e1d1d7g1h4g7d6c8c7b7h8h7b8h3h2g2h1c1c2b2b1a8b5g8b3c3a7b6b4a3a5a4a6a2a1
22,British Nationals,340,Das Jeremy,22,Leader Imre,29,28,f5f6e6f4e3c5g6f3g5g3d3e2c4c3b5a6b3b4c2d2g4h4f1d1a5a3a4h5f2d7d6c6d8e7h6e8b7c7h3c1c8f7b8e1b1a8b2g2h2h1g1a1a7h7b6a2f8g8g7h8
22,British Nationals,168,Arnold Roy,22,Leader Imre,29,29,f5d6c5f4e3c6d7b5f6e7d3f3g4c7g3g5h6h4g6c4h3h5f7f2d2e2f1e6c3c1b4a3a4e1a6f8d8e8g8a5a2c2b3g7h8h7d1g1g2h1h2b1b8c8b6a8b2a7b7a1
22,British Nationals,22,Leader Imre,200,Hubbard Geoff,26,34,f5d6c4d3c3f4f6f3e6e7d7g6f8f7g5h6h4g4h3h5h7c5b4e8d8a4e3c2g8b5f2f1g3e2c6c7d2c8b8g2b3e1d1b7a8h2h1g1a3b6a5g7b2a2a1b1a6h8a7c1
22,British Nationals,1432,Pridmore Ben,94,Handel Michael,30,24,f5f6e6f4e3c5c4d6g4d3c6b6e7b5c3d7b4f2f3a3a5e2g5d2c2g3f7c7a6e8f8h4c8g8d1h6e1g6h5b3h3g7a4a7h2a2h8h7d8h1f1b8a8b7a1c1b1b2g2g1
22,British Nationals,94,Handel Michael,1432,Pridmore Ben,41,47,f5d6c4d3c5f4e3c6e6f3c2b5d7c7f6g5b6e8e2a6d8c8e7b4b3f8a4f7c3f2a5e1a7d2d1c1b2a1b7a3a2a8f1g1b1h1g2h2h3g3g4h4h5h6g6h7g7h8g8b8
22,British Nationals,153,Barrass Iain,1432,Pridmore Ben,29,31,f5d6c4d3c3f4e6f6e3c5c6b6c7b5d7e7g3b3b4c8d8e8a3f3g4h3h4h5f2a4a6a2a5a7b7f1g2e2g1e1d1d2c2c1g6g5f8h6f7g8h7h8g7h1h2b8a8a1b1b2
22,British Nationals,1922,Dyer Jeremy,1432,Pridmore Ben,13,33,f5d6c3d3c4f4f6g5e6c5d7e3c6b4a5b5b3a4a3b6c7a7d2d8c8b8e7e2a6a2h5h6h7g4e8f8f7g8g7d1b2b7e1f3h4g3a8h8a1g6c1h3f1c2f2b1g2h1h2g1
22,British Nationals,1432,Pridmore Ben,340,Das Jeremy,38,35,f5d6c3d3c4f4c5b3c2e3d2c6b4b5f2f6a3e1c1g3a4a5a6b6a7e2f1g1e7f3e6e8h3c7d7c8d8b7a8b8g4h4h5g5h2g2h6g6h7g7h1d1g8a2a1h8f8f7b2b1
22,British Nationals,1432,Pridmore Ben,1921,Campbell Yvette,55,57,f5f6e6f4e3d3f3d2e2c5c4e1f2c6d6f1c1b4b3c7d7d8c8b8e7b6a3e8a6c3f7a5d1b1c2a7a4a2f8g8b5b2g5g7g4h4g3h3h8h7a8g6h6h5b7g2h2h1g1a1
22,British Nationals,1432,Pridmore Ben,268,Haigh David,52,47,f5d6c3d3c4f4c5b4b5b3e3f3g4g5a3a4a5h5e2d1f2c6b6f6e1e6d2c1c2g3b1a6a7g1c7d7d8e8f8c8b8b2a2e7f7b7a8g6h6h3h4h7g7h2g2h1g8h8a1f1
22,British Nationals,94,Handel Michael,122,Edmead Garry,14,19,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6f6f3e2e1c1f1g4h4g3b6d1b1h3g5a4a3a2h2g2h5f2a5a7g6h6h7g7h8f7e8f8g8d7e7c7d8c8b8b7a8b2a1g1h1
22,British Nationals,340,Das Jeremy,94,Handel Michael,21,29,f5f6e6f4e3c5g6f3g5g3d3e2c4c3b5d6c6d7e7g4e8h5d2h6f1d1f7f8e1c2b3f2b1g1g8c8d8h8g7a6h7b6a4a5a7b4a3c7h3g2b2a1c1a2h1a8b7b8h4h2
22,British Nationals,1921,Campbell Yvette,94,Handel Michael,23,22,f5f6e6f4f3c5c6e3c4e7g5g4c3g3f7d7d8d6e8h5h3g6h6h4d2e2e1g7h8d3f2h7g2h1h2b6c7b4a6b5a5c2b3a3c1d1b2f1g1b1a4a2a1a7b7a8b8c8f8g8
22,British Nationals,94,Handel Michael,168,Arnold Roy,41,40,f5d6c4d3c5f4e3c3f3g4e6d2f2e2g5g3f6h6f1d1e1g1c1b1c2f7c6e7h5h4g6b5b6c7d7e8b3a6b4a3f8h7c8d8g2g8h3h1h2b2h8g7b8b7a8a7a5a4a2a1
22,British Nationals,268,Haigh David,94,Handel Michael,7,8,f5f6e6f4e3c5c4d6c6b5g4b3b4c3d2c2a4a6b6d3f3e1e2a3c1a5g5a7c7e7e8d7d8f7g6f8g8b8b7h5b2a8h6c8h4b1a1a2h3g3h8h2d1f1f2g7h7h1g2
22,British Nationals,200,Hubbard Geoff,94,Handel Michael,22,32,f5f6e6f4g5e7e3g6d3c5d6c6f7c4e8g3f3g4c3d8h4f2f1f8h3e2e1c2d7d2h6g8h5c8b1g2b3b4a5a4a3c7b5b6d1h2g7c1a6a1h1g1b2a2b8h8h7a7b7a8
22,British Nationals,122,Edmead Garry,153,Barrass Iain,44,38,f5d6c3d3c4f4f6f3e6e7d7g6g5c5c6f7e8g4d2c8c7b6e3f8g8e2a5a7b4c1h6b5b3c2h5a3g3h4f2h3h2f1b2d8b8g7a6a4a2b7a8a1b1g2h1g1e1d1h7h8
22,British Nationals,153,Barrass Iain,1922,Dyer Jeremy,47,34,f5d6c4d3c3f4e6b3c2f6c7c5c6b5g3e7d7b6g5e8c8d2g6b4a6d8f8f7e3c1a5a4e2h6h4f3d1h3g4h5f2a7g8g1f1e1b7g7g2h2h1b8a8a3b2h7h8b1a2a1
22,British Nationals,340,Das Jeremy,153,Barrass Iain,21,38,f5d6c3d3c4f4f6f3e6e7f7c5e3b4d8f2e2g5g3d7g4g6h6h3h4h5h2c2b6f1d2c1h7e8c8f8g8b5a3c6b3a5a6a4c7b7b2b1a8a7a1a2d1e1g1b8g7h8h1g2
22,British Nationals,153,Barrass Iain,1921,Campbell Yvette,35,38,f5f6e6f4g5g6g4h6f7f8h5h4h3h2g8h8h7g7g3e8f3c5h1e7c4d3c2e3d2c3b3e2d1g2d8c8g1c1b4d6f2b5a6a4a3a5b1b2d7c7a1a2b7b8b6c6e1f1a8a7
22,British Nationals,153,Barrass Iain,168,Arnold Roy,48,40,f5d6c4f3f4d3c5g4c3c6e6g6e7b4b3b6e2d2e3c2g5f1f2g3e1d1a3a5b5a6c7d8a4f7f6e8d7c8a7g1h6h4h5b7b1b2a1h7h3h2a8b8a2g2f8g8g7h8c1h1
22,British Nationals,200,Hubbard Geoff,153,Barrass Iain,35,43,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6b4a3b3c2a4d2e2e3d1a5d8b1c1e1b5a2g5a6b6a7f1g1f7g8b7h6f2g3g4h4h3a8h5h2b8c8e8c7h8g2g7b2a1h7h1
22,British Nationals,340,Das Jeremy,122,Edmead Garry,36,27,f5d6c3d3c4f4f6f3e3b4b5e6g5c2c5d2e2b3a4c6c1g3a3g4f7h6f2d1d7e1b6e7h4h5h7g6c7f8h3b2f1c8d8a2e8g2a1b1h2h1g1h8g8b8a8g7b7a6a5a7
22,British Nationals,122,Edmead Garry,200,Hubbard Geoff,43,39,f5d6c3d3c4f4f6f3e6e7d7g6g5c5c6c7f8e8f7h6d8b6e3b5b4c8b8f2a5a3a6a4a2b3g4g3d2b2e2f1e1d1g2h2h1g1h3h4h5g7c2a1g8h8h7a7c1a8b1b7
22,British Nationals,1921,Campbell Yvette,1922,Dyer Jeremy,20,24,f5d6c6f4e6c5e3f3c3c4b4b5g5g4h3d3b3f6g6a4c2e2e1f2a6d1d2g3c1a5a3b6f1h5h4h2g2d7b7c7e8d8f7f8e7c8g7g8h8h7h6b8a2a1a8b2a7b1g1h1
22,British Nationals,1922,Dyer Jeremy,168,Arnold Roy,33,32,f5d6c3d3c4f4f6g5e6c5g6f3b6b5e3e2d2f2h5c1g4g3d1h4f1c2d7h6a5e7e8c8c7b8c6h7h2a6a7b7a8d8f7g7a4b4a3b3b1e1g1h1h3a1a2b2h8g8f8g2
22,British Nationals,268,Haigh David,1922,Dyer Jeremy,4,15,f5f6e6f4e3d6c4f3e7c3c2d2e2f2c5d3g6d7c7g5h4h5c6h3g3g4f1h2h6h7g7h8g8f8f7b6b4e8a6c1d1b8c8d8b1e1g2h1g1a1b2b3a2b5a5a3a4a7b7
22,British Nationals,200,Hubbard Geoff,1922,Dyer Jeremy,59,58,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6c7c8f7e3b6b5a5b4c2d2f2e2a3a4c1e1b3g8d8e8d1b8f1h6g7g5h5h8b7a8h7h4g4g3h3g2h2a6a7b2a2h1g1b1a1
22,British Nationals,340,Das Jeremy,1921,Campbell Yvette,17,44,f5f6e6f4g6f7g5h6e3d3f3d2g4e7h5h4h3h2c4c3d6g3d7c8e2e1c2c7f1d1c1f2e8d8c5c6f8b6b8b7a5a6b4a4g1b5a3b3a2a1a8a7b2b1g2h1h7g7g8h8
22,British Nationals,168,Arnold Roy,340,Das Jeremy,30,25,f5d6c5f4e3c6d7c7d3c4e6g5g6f3h5e8c8f7g3f6e7d8f8c2g4e2d1f1b5b4e1c1d2a6c3b6a3f2a4b7a5a2b8a7g2b3b2h4h2b1h3h7h6h1g1a8a1g7h8g8
22,British Nationals,268,Haigh David,340,Das Jeremy,28,26,f5d6c5f4e3c6e6f6d7c7b5e7g4b6g5a4a5a6f7g6f8b4h6h3g3e8d8c8a3a2b8b3b7h5h4h7g7e2d3f2f1f3d2e1d1c1b1c3g1h8g8g2c4c2h1h2b2a1a8a7
22,British Nationals,268,Haigh David,1921,Campbell Yvette,21,9,f5f6e6f4e3d3f3c5g4g5d6f7e7c6c4e8h6h4b5h3h5h7c3g3c7g6g8f8d8d7g7c8b8a5b4h8a6a7g2h2h1g1f1e2a8f2e1d1b7b6a4a3c2b1c1d2a1b3a2b2
22,British Nationals,1921,Campbell Yvette,200,Hubbard Geoff,15,21,f5d6c5f4d3e3f6e6e7g5f7d7g6g4e2c6f3g3h6e8h3b4c8c7b8h4h5f8c4c3a4d2d1a5a6b6a3b5c2b3a7b2d8a8a1g2f2b7g7a2b1c1e1g1h1f1h8h7h2g8
22,British Nationals,168,Arnold Roy,268,Haigh David,51,41,f5f6e6f4e3d6e7d3c4c5g4f7g5b3c3d7e8f8c8c2c7d2c6d8g8b6d1h5h4h3g6h6g3e1f1e2f2f3a5a6a7b4b5b7b8g7a4a3a2c1b1g2a8b2a1h1h2g1h7h8
22,British Nationals,168,Arnold Roy,200,Hubbard Geoff,12,17,f5d6c5f4e3c6d7e6f6d3e7c4b4c7b5g5b3b6d2c3g6f2e2a6a5f3h5f1e1e8a7f8g4d1c8d8g8g3c1b1c2f7h2a3g7h8g2h7h6g1a2a4b2a1h1b7b8a8h4h3
22,British Nationals,200,Hubbard Geoff,268,Haigh David,36,45,f5f6e6f4g5d6d7e7f3g3h3f2e1g4e3e2h4h6d1f1g1d2g6h7f7c8c2f8d3g8c3b1c4b4b3a2a4h2h1g2c7c5c6b6d8e8a6a5a7b5b7h5h8g7b8a8a3c1a1b2
171,British Regionals,20,Brightwell Graham,200,Hubbard Geoff,34,28,f5d6c5f4e3c6d3f6e6d7g4c4g5c3b4b3b5a5a4a3b6c7f7f3e7a6d8g3f2h4h5h6g6h7h3h2c2c8d2e2e1f1g7d1b8e8f8h8g8a8b1c1g1b7b2a1a2h1g2a7
126,Cambridge Christmas,25,Feinstein Joel,20,Brightwell Graham,23,23,f5d6c5f4e3c6d3e2g4f3g3g6g5h4h3h2e1f2f1f6d7c4f7c3h6c7e6d2d1d8c8b8b6c1b1g2h1g1h5a1b4a4b3b5c2a2a6a5b7e8e7a7a3a8b2h7h8f8g8g7
126,Cambridge Christmas,20,Brightwell Graham,200,Hubbard Geoff,41,42,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5h6h4g4h3h5h7c5b4e8d8b5e3c2f2g2g3f1e2c8b8c6c7d2b3a3g8a4a6a5a2b2b1g7h2h1h8g1a1c1b6a7d1e1a8b7
126,Cambridge Christmas,1922,Dyer Jeremy,20,Brightwell Graham,17,31,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8b4g4g5h4h6g3h5h3h2e2f7d2e3b3e8a4b5a6a5b6c2d1f1e1f2g1b7g8f8a8b8b2c1b1a7h7h8g7a1a2a3g2h1
126,Cambridge Christmas,20,Brightwell Graham,2088,Blackmur Joel,53,52,f5d6c3d3c4f4f6f3e6b4d2e7f7e2e3c6b5d1c5a6c2g5g4c1f1g6g3d7c8e8c7e1f2g1b6h4a4a7a5a3d8b7f8g2b3b2a1a2b8g8h8g7h7h6h5h3h2a8h1b1
126,Cambridge Christmas,153,Barrass Iain,20,Brightwell Graham,26,24,f5d6c4d3c3f4e3f3g4e2d2g6g3f2g5c5f6c1e6c6d7h6b4h3e1d1b1b6c7h5a5c2b3a4a3b5f1a7h4f7f8e7e8h2h1g1g2a1a6a2b2c8b7b8h7g8a8d8h8g7
126,Cambridge Christmas,20,Brightwell Graham,168,Arnold Roy,50,51,f5d6c3d3c4f4f6f3e6e7d7c5b6b5e3d8c7g4c6a6f8e8c8f7a4f2b4d2c2a3a5b3e1d1c1b2a1a2e2f1b1b8a8a7b7g8g7h8h7h6g6h3h4g1h2h5g5g3g2h1
126,Cambridge Christmas,20,Brightwell Graham,1626,Rowe Stephen,52,37,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5e8d8c5c6c7b6a6c8e3h6b5b4c2b3a3c1b7a8b8a7g4h3h5h4g7a5b2a4b1a2d1g3e2f2f1a1d2e1g2h2h1h8g8h7g1
126,Cambridge Christmas,25,Feinstein Joel,200,Hubbard Geoff,29,31,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7d8e2b8f1g6c1e8f8g8c2d1e1h5b3h4h6h7b4a4b6a6a3a2b2g3g2h1h3h2g1a1b1b5a5b7a8a7g7h8
126,Cambridge Christmas,1922,Dyer Jeremy,25,Feinstein Joel,29,18,f5f6e6f4e3d6g4d3c3h4c5b5d7c6b6b4a5d8g5c4f7d2b3e2e7e8c8c2f8g3h3h6g6h2f3f2c7a3f1h5e1d1c1a4g2h7a2a6a7h1g1b2g7b8a8b7b1a1g8h8
126,Cambridge Christmas,2088,Blackmur Joel,25,Feinstein Joel,21,25,f5f6e6f4e3d6c6c5g4d3c3d2f3c4c2e2e1g5d1b3h6f2a4f1g1h3b4b1g3b2c7h4b6a3b5d7d8c1a1a2e7f7h5h7g6e8f8h2g2g7h8h1c8b7a8a7b8a5a6g8
126,Cambridge Christmas,153,Barrass Iain,25,Feinstein Joel,27,32,f5f6e6f4g5d6e7g4f3h5e3d3h3h4h6d7c4e2g3c5f2g6b6c3c8e8f8d8c7f1d2b3d1c6b5c1e1c2a3b7h7a5a8b8a6a4b4b2f7a7a1g7b1a2g1h2h1g2h8g8
126,Cambridge Christmas,168,Arnold Roy,25,Feinstein Joel,10,16,f5f6e6f4e3d6e7f7c6c5g5d3b5c4f3e2c7d7f2b6d8g3e1g4d2c3h3h5a5c1d1c2b4h6f8f1h2h4h7g6g7a4a3h8b3h1g2a6a7g1b2a1b7b1a2a8b8g8c8e8
126,Cambridge Christmas,25,Feinstein Joel,1921,Campbell Yvette,46,40,f5f6e6f4g6c6g5d6c5e7f7h6d7c7b6f8e3a6b5e8c8a5g3f3g4h3b4d8c4b8e2e1d3f2d1c1h5f1a4h4g7a3h7h8g8g2h2h1g1a8b7b1d2c3c2b3a7b2a2a1
126,Cambridge Christmas,1922,Dyer Jeremy,200,Hubbard Geoff,19,23,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8b6b5e3b4a5d2e2b3d1g5a4c2a3e1c1b1f7h6f8a7e8g8a6a2b7g3g4h3g7a8b8h7h5h4h8h2g2g1h1f1f2a1b2
126,Cambridge Christmas,200,Hubbard Geoff,2088,Blackmur Joel,35,29,f5d6c3d3c4f4f6f3e6b4e3c6b5e2c5d2c2b3a3a5f1c1a4a2d1e1b1a6d7b6c7e7d8f8f7g5g6c8b8e8g8g4f2g3h5g2b7h3h1g1h2a1b2h4a7h7h6g7h8a8
126,Cambridge Christmas,200,Hubbard Geoff,153,Barrass Iain,41,37,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6c7c8b6b5a5e3e8d8e2a6a7b3b4a4a3c2f2d2c1d1e1b2b7h6f7g8a1a2g7h8g5h4h7h5g4g3h3h2g2g1f1b1h1a8b8
126,Cambridge Christmas,200,Hubbard Geoff,596,Carpenter Adelaide,29,40,f5d6c3d3c4f4f6b4f3e6e3f2d2e2f1d1c1e1e7f7f8g5g4g6d7d8e8g8h6h4c2b3h3h2c7g3a4c5a3c8g7a5h5h8h7g2a6b8b5b6c6b7b1a1h1g1b2a2a8a7
126,Cambridge Christmas,200,Hubbard Geoff,1626,Rowe Stephen,54,52,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5e8d8c5c6h6h4g4d2b5b4c7a6b6e3a5a4f2c8a3a2g7b3c2e2c1g8d1h8b7h7b8b2b1h5h3g3h2a1g2a8a7e1f1h1g1
126,Cambridge Christmas,168,Arnold Roy,1922,Dyer Jeremy,19,21,f5f6e6f4e3d6e7f3c4c5b6d7g4b5a6g3c6f7e2f2h3d3c7e1d1g5f1h4d8b4f8g6e8a5a3a4h5h7h6h2c2c3b2b3d2b8g2h1a2a1c8g8b1b7g1c1a8a7h8g7
126,Cambridge Christmas,596,Carpenter Adelaide,1922,Dyer Jeremy,15,13,f5f6d3g5g6f4h5d6f3e3f7c6c5e6c7c4e2d7c3h6h7f8e7d8e8b5b4a3a5f2g4g3f1h4h3b3g7a4a2d2b2a6a7c2c1e1b6a1b1d1c8a8g8b7b8g1g2h1h2h8
126,Cambridge Christmas,1922,Dyer Jeremy,1626,Rowe Stephen,38,30,f5d6c3d3c4f4f6f3e6e7d7g6d8f7d2c5e3c6b6a6b5c8b8a5c7b4a4a3h6f2g8e2b3c1c2g5h5e8f8g4h3h4e1f1d1g3g1h1h2b1b2a2g2g7h8h7a7b7a1a8
126,Cambridge Christmas,153,Barrass Iain,2088,Blackmur Joel,26,27,f5d6c4d3c3f4e6b3c2e3d2b4c5c6f2e2g3f7f3e1e7d1a4a5a6b5d7b6c7c8d8f6g5e8f8g8b7g4f1h6g2h3h5h4a3g6h2a8b8h1g1a7b2c1b1a1a2h8h7g7
126,Cambridge Christmas,2088,Blackmur Joel,168,Arnold Roy,34,41,f5d6c3d3c4f4c5b4e3e2d2f2b3e6f3b5c2g3g4h4g5d1c6h6h5h3g6a3c1e1a5a6a4b1g1b6f6e7h2h1f1b2f7h7a1a2d8d7b7f8e8a8g7g2a7c7g8c8b8h8
126,Cambridge Christmas,1626,Rowe Stephen,2088,Blackmur Joel,17,38,f5d6c3d3c4f4f6f3e6b4c5b5e7c6b6d7c8d8e8g5h4c2g4a6c7h6e3f7h5g6h7g3d2e1d1c1b3f8g8e2a5a7f1g1f2h2b2b7h3h8g7b8a8a1b1a2a3a4h1g2
126,Cambridge Christmas,153,Barrass Iain,168,Arnold Roy,33,26,f5d6c4d3c3f4e3g5g4f3g3f2e6h5h4c6c5g6h6d2f7f6e2b5f1h3h2d1c1b1a5b6e7a4d7b4a3f8e8c7c8b7b3c2a8g8g2b8e1g7d8a2a6a7a1b2h7h8h1g1
126,Cambridge Christmas,596,Carpenter Adelaide,153,Barrass Iain,13,26,f5d6c3d3c4f4e3f3g4e2d2b4e6f2g3e7f6c5a4c1b5g6c7g5d7c6e8b6a5f8g8c8f7h5h6h4e1a3a2b3c2a7h3d1b1g2a6a1h1f1h2g1b7a8b8b2d8h8h7g7
126,Cambridge Christmas,1921,Campbell Yvette,153,Barrass Iain,16,20,f5d6c5f4d3c4e3c3e6d2c6g6f3f6d1e2e1f2g5f1g1e7e8d7d8f7h6g4h3c2g3g7b4b2b3h4a1h5h8h7g8b6c7b5a5a6a7a2b7c8b8a8a3g2h2h1c1b1a4f8
126,Cambridge Christmas,168,Arnold Roy,596,Carpenter Adelaide,45,26,f5d6c5f4e3d3e6f3e2g5c3f2c6c2f6c4h5e7d7d8e8f8b5b3d2b4b6f1e1d1c7c8a3a5a6a4g3h3b1h6h7g4f7g6g7h8h4b2g8b7a8b8a7a2a1c1g1g2h1h2
126,Cambridge Christmas,596,Carpenter Adelaide,1921,Campbell Yvette,38,36,f5f6e6f4d3c3e3c5c4d6e7d7f7b4c6e8f8g8g6g4f3g5h5h3h4h6c8b5b6c2c7a6d2d1a4b3a3b2a5a2c1g3f2f1a1b1a7b7e1e2b8a8g7d8g1h8h7g2h2h1
