tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
288,Cambridge International,3219,Brand James,1517,Berg Matthias,0,0,f5d6c4d3c5b4b5c6d7a5c2d2e2d1b3c3e3c1a4a3b6e6f6a6b2e1a1a2b1a7a8b7c7c8b8d8e8f1f2g2g1h1h2f8f4f3g4g6f7g7h7g3h3h6h5e7g8h8g5h4
288,Cambridge International,1517,Berg Matthias,3220,Brand Lucy,64,64,f5f4e3d6f3g5f6g7f7e7e6g4g6e2h8g8f8e8d8d7c7c6h7c8b5c5c4a5h6b4b8b6a7h5b7d3c3h3h4a8h2a3a4a6b3h1g3e1
23,Campionati Italiani,195,Sperandio Roberto,28,Marconi Francesco,27,30,f5f6e6f4g5e7d7g6e8h6d3c5d6c6e3f7c7f8g3f3g4h5h3c2c3c4b4e2b3d2b5a6a4h4h7d8e1d1f1g1c1f2h1c8g7a2b2a5a7a3a1b1b6h8g8b7g2h2a8b8
23,Campionati Italiani,28,Marconi Francesco,195,Sperandio Roberto,27,29,f5f6e6f4f3c5c6e3c4b5d3d6e7b3c7f7g4b6g5f8d8e8g8g6h7c8c3h8a3g3h3h4h5c2b4d2d1a4a5a6e1c1d7a2f2e2f1g1g7h2h1g2b1h6b8a8a7b7a1b2
23,Campionati Italiani,28,Marconi Francesco,195,Sperandio Roberto,21,25,f5f6e6f4f3c5c6e3c4b5d3d6e7b4c3b3d7f7a6f2g4g5g3e2h6c2g6d2a4c8d8e8a3b2g8c7a1a2b1c1b6h3d1e1f1f8b8h4h5h7g2a5g7h8h1g1h2b7a7a8
23,Campionati Italiani,2067,Di Mattei Alessandr,2607,Scognamiglio Paolo,32,40,f5f6e6f4g6c5g4h4e3g5h3h2f3d2e2g3h6d3d6c7f2f1d1d7e7e8c1g1c2h5h1e1g2f7c4b3c6c3b6a5b4b2d8g7c8a4a2a3b5a6b7b8g8a8a7f8h7h8a1b1
23,Campionati Italiani,2067,Di Mattei Alessandr,195,Sperandio Roberto,26,32,f5f6e6f4g6c6f3e7d6f7d7g5e3d3h6c8c4c3e2c7c2h4c5b5g4g3h3h5d8b3a3d2e8b4d1f2g8c1b1e1b2a1a2a4g7h8h7f8f1g1g2h1h2b8a8a6a5b7a7b6
23,Campionati Italiani,195,Sperandio Roberto,2067,Di Mattei Alessandr,31,31,f5f6e6f4g5d6d7e7f3g6c7c6e8g3g4f7e3h5h4f8d8g7h6h7h3d3h8g8c2e2d2c4f2e1c3d1c1b1b5f1c5a5g2b3b6b4a6a7a3a4a8b8a2h1g1h2a1b2c8b7
23,Campionati Italiani,2067,Di Mattei Alessandr,195,Sperandio Roberto,28,35,f5f6e6f4g6c6g5d6f3e7c5g4f7d7e8h5c3h6e3f2g3h4h3d8f8h2c8d2d3c7f1c2b5b6b8a4d1e1a6c4c1g2h1g1a5e2h7g7a3b2b3b4a2a1b1a7h8g8b7a8
23,Campionati Italiani,2607,Scognamiglio Paolo,28,Marconi Francesco,26,30,f5f6e6f4c3e7f3f2g5d6g4e3d3g3e2h6h5h4h3h2g7d1f7g6e8d7c5c7c6c8d8d2b6c2c1b4c4b5a5a3b8a7b3h8a4a6b7g8f1e1f8a8h7g2h1g1a2b2a1b1
23,Campionati Italiani,28,Marconi Francesco,2607,Scognamiglio Paolo,44,48,f5f6e6f4f3c5c6d6e7d7c3c4b5b4e8c7b8a4b6a7a3a2b3d3c2d1c1b1e3f2f7e2d2f8g8g7h8g6h6g5h5h4g4h7e1f1h3g3a6a5g2c8d8h1g1b7a8h2a1b2
23,Campionati Italiani,2067,Di Mattei Alessandr,28,Marconi Francesco,46,28,f5f6e6f4g6d6e3d3g4e2g3e7d7f7f8h6h5h4c6g5e8h7c4c5b4c7b8f3h3h2c3b3d2c1b5c2a3a6a4b6a5a2f2e1b7a7g2d8g7g8d1f1b2a8c8b1a1h8h1g1
23,Campionati Italiani,195,Sperandio Roberto,2067,Di Mattei Alessandr,32,31,f5f6e6f4g5d6e7g4f3h5e3d3h3f7g6f8c4h6c3h4h7g3c5f2e2b5d7c6c7c8h2b4b6b3a6a5a3a7a4a2f1d8b7c2d2c1e1b2b8a8a1g1e8g7b1d1h1g2g8h8
23,Campionati Italiani,2067,Di Mattei Alessandr,150,Ortiz Georges,36,39,f5f6e6f4g6d6c6e7f8e8d8h6d3c5c4c3f7e3c2b4g5b3g3d1f3h3e2g4d2c1b5e1a4a6a5a3f1g1f2d7b6a7h4c7h5g2b1a1a2b2a8h7h8h2b7g8g7c8b8h1
23,Campionati Italiani,2067,Di Mattei Alessandr,2710,Ilacqua Gianluca,50,49,f5f6e6f4g6c5g4g5f3e3d3h4h3h2c3g3c4e2h6f2d2d6e1c1c2b4f1d1b1b3h5d7e7e8b2f7g7g8h1a1h7g1g2c6b6h8b5f8c7a4a5d8a3c8b8a7a6a8a2b7
23,Campionati Italiani,28,Marconi Francesco,2607,Scognamiglio Paolo,45,39,f5f6e6f4f3c5c6e3c4e7d3d2g6g5d6c2h5f7c3f2g4e2g3b3b4d7c7a5a4a3b5a6f1h3h4h6g2c8d8h1h2g1e1e8c1d1b2a1f8b1b8b7a2g7h8g8a8b6a7h7
23,Campionati Italiani,28,Marconi Francesco,195,Sperandio Roberto,36,30,f5f6e6f4f3c5c6e3c4b5d3d6e7b4d7c3b6f2c2c7g3e2a3a4d2b3a5g4f1h3h5h4h2f8e8e1d1d8a2a7g6g5h6c1b1f7g1a6a8b7b8c8g7h7b2h1g2a1g8h8
23,Campionati Italiani,150,Ortiz Georges,28,Marconi Francesco,22,20,f5f6e6f4e3c5c4e7c6d2g6g5d6d3h5f7f3f2d8e8g4c8d7c3e2e1d1g3h2c2f1g7f8h6h4g8h8h7b8h3b3h1c1c7b6g1g2b7b5a6a5a4b4a3a2b1b2a1a7a8
23,Campionati Italiani,28,Marconi Francesco,2710,Ilacqua Gianluca,16,40,f5f6e6f4f3c5c6e3c4e7d3e2g5c2g4g6f2d6f7b5c7d7b4c8e8f8d8c3e1h3h4h5d2g3b3f1d1a4h6c1b2h7g7a1b1h8g8a2a5a6b6a3g2h2h1g1b8a7b7a8
23,Campionati Italiani,1895,Palladino Domenico,28,Marconi Francesco,12,18,f5f6e6f4f3c5c6e3g5g6g4e7f7h5e2g3e8d2h6d3b5d6h4d7h3b4c3c4b6c7a3c2d1a4a6a2a5a7b3f2e1g2d8c8b8f1b7a8g1b1c1h1h2b2a1f8g7g8h8h7
23,Campionati Italiani,28,Marconi Francesco,1985,Diodati Michele,37,35,f5f6e6f4f3c5c6d6e7d7c3c7g3e3d3g4g6g5c4b3h5h6h4e2d2f2f7c1b4f8e8b6d8a3b5c8a4a6a5c2b2g8h7h2b1b7h3h8a8a7b8a1a2f1d1g7e1g1h1g2
23,Campionati Italiani,2607,Scognamiglio Paolo,150,Ortiz Georges,36,43,f5f6e6f4c3c4d3d6c5c6d7c8b6b5c7a6d8e8f3b8g5e3g4g3d2h4e2h3g6f2h6e1f7e7g7d1h5h8f8g8h7c2c1b1g1g2a5a4h1h2f1b4b3a3a1b2a2b7a8a7
23,Campionati Italiani,150,Ortiz Georges,195,Sperandio Roberto,25,31,f5f6e6f4e3c5c4d7c6e2f3d3c3d2f2c2f1d6c1b6g6g5e7b4b3d1b5g3h3f8e1a5d8e8c8a4c7b8h6g4f7b2a1g8g7h5a3a2a6h8h4b7a8a7h7h2g2g1h1b1
23,Campionati Italiani,195,Sperandio Roberto,2710,Ilacqua Gianluca,42,42,f5f6e6f4g5e7d7d6f3g3e3g6g4f7f8h5h4h3c7c5e8c8c3c4b5d8b8c6b3a5b4a4d3f2a6a7b6e2d2d1e1f1a3a2c2c1b2a1b1g8h8b7h2h1a8g2h7h6g7g1
23,Campionati Italiani,3138,Pace Alessandro,195,Sperandio Roberto,19,24,f5f6e6f4e3c5c4d7c6e2f3d3d2c3b4d6g4c2f1e1f2b6d1b5c1h3a6g3g5g6a7a3a4b2b3a5b1c7h5a8d8a2e7h4h6h7b8c8b7f7f8e8h2g8h8g7a1g2g1h1
23,Campionati Italiani,195,Sperandio Roberto,1985,Diodati Michele,31,38,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6f7d2c2e2b5e3b4b3f1e1c1d1d8e8g8f2c8a3a4a6a2a5a7c7b8b2b6g3h3g4a1b1g2h6h5h2h1g1g5b7a8h7h8g7h4
23,Campionati Italiani,2710,Ilacqua Gianluca,150,Ortiz Georges,26,25,f5f6e6f4g5e7f7d6d8h6h4g6f3h5h7e3d2g3h3g4d7e8f8c8b8g7c4c3c6c7d3b5c5b3a5a6a4a3b4b6b7d1e2a8e1c2c1f1g1f2h8g2a7g8h1h2b2b1a1a2
23,Campionati Italiani,150,Ortiz Georges,3138,Pace Alessandro,33,27,f5d6c4d3c3f4c5b3c2e3d2e1d1c1f3c6b4b5a4e6a3a5b2f2b1e2f7g6f6e7h6g5h5f8g4g3e8d8h2g7f1h4h3a1a2g1h8h7d7c8g8b6b8c7g2h1a7a6b7a8
23,Campionati Italiani,2710,Ilacqua Gianluca,1895,Palladino Domenico,44,36,f5d6c3f4f6d3f3b3c6b6d7e6c7e3c4c5b5b4a6e7a5d8c8f7e8f8g8g4g3h3c2d2d1e1f1c1b1a7a8b8b7h8a4g7e2g5g6h6f2b2h5h4h7g2a1a2a3h1h2g1
23,Campionati Italiani,2710,Ilacqua Gianluca,3138,Pace Alessandro,31,43,f5d6c3d3c4f4f6f3e6e7d7g6f8c5b6b4b3c7c6d8b5c2g5h6h4e8f7g8c1a4a3g4a5a6a7b1d1e1h5h3d2e2f1e3a1b2b8a2g3a8c8b7h8g7h7h2h1f2g1g2
207,Championnat d'Argentine,2850,Pellizzari Maximili,442,Coello Alejandro,55,43,f5d6c3d3c4f4f6g5e3f3g4e2d2h5h6g3h3f2h4c5e1b4g6c2e6g7f7g1f1d1c7g8e7f8b6c6d7e8a3a5c8d8b5b3a7b8a2a4a6b7a8h2b1c1h1g2b2a1h8h7
207,Championnat d'Argentine,2850,Pellizzari Maximili,374,Olivares Daniel,44,33,f5d6c3d3c4f4f6g5e3f3g4h3c6g3g6e6h5f7h4h6c7c5b6d7d8b4b3b5a5f2d2e2e1c1c2b1d1f1e7e8f8a6g8a3a7b8c8h8g7b7h7b2a8a4a2g1h1a1g2h2
207,Championnat d'Argentine,350,Lisnovsky Marcelo,2850,Pellizzari Maximili,36,41,f5d6c5f4e3c6d3f6e6d7g4g3g5h4e7f7c8e8c7h3d8c3c4b6b5b3b4a3a4a5a6e2f3a7f1b8c2f2g8g6h6h5h2g7h8h7f8h1a8b7a2d1g2c1g1b2a1e1d2b1
207,Championnat d'Argentine,2850,Pellizzari Maximili,2509,Iturbide Paula,56,51,f5d6c3d3c4f4f6b4f3e6e3f2f1e2c2b3e1g5c5b5d2g4a4c1a5a2g6e7g3h5h6h3d1g1h4h7a6b1c6c7g2h1h2a3a1b6a7b7b8d8a8d7b2c8f7g8e8f8h8g7
207,Championnat d'Argentine,2852,Nakasone David,2850,Pellizzari Maximili,9,11,f5d6c3d3c4f4c5b3d2c6b5e6b4b6a4a3f3a5f7c2d7e3e2d1a7c7c8e7b2f2f1g7e8f8g6d8b8a8a6b7h7g8f6h8a2e1c1h6a1b1g2g4g1h1h5h3g5g3h2h4
207,Championnat d'Argentine,442,Coello Alejandro,374,Olivares Daniel,41,24,f5d6c5f4e3c6d3f6e6d7g4c4b4b3b5g3g5h3h4h5c7f3d8e2f1d1f2d2g2c3e1a5h2c2a6a4e7f7b6c1h6f8e8h1g1c8g6g7g8h7b8a7a3b2a8b7a2b1a1h8
207,Championnat d'Argentine,442,Coello Alejandro,350,Lisnovsky Marcelo,47,39,f5d6c5f4e3c6d3f6e6d7g4c4b4g3g5f3g6e2b5c2e1c3f2a6d2d1a5b6b3h3h5f1b1h6h7c1g1a2c7b8e7b7c8f8e8d8f7g8a7g2h1h2h4b2a8g7h8a4a3a1
207,Championnat d'Argentine,350,Lisnovsky Marcelo,374,Olivares Daniel,30,21,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2c1e2c2d1e7f3c8g3b3b4a4b5a5b6f1e1f2h6h3h4a6a3a2b2a1b1g2c7b7g6h2a8h5h1g1h7a7b8d8e8f8g8g7h8
207,Championnat d'Argentine,374,Olivares Daniel,2852,Nakasone David,36,40,f5d6c5f4e3d3e6g5c4f6c3b5c6d7e7c7b6b4e8f2a4e2d2d8c8f7f8d1a3c2g6a6b3a7h5b7a5h6h7g4h4f3a8b8g3g7h8g8c1b1b2g2h1a1a2e1f1h2g1h3
207,Championnat d'Argentine,2509,Iturbide Paula,350,Lisnovsky Marcelo,30,27,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8b5b4c8b8d2f7f8g6b6c3a3a4a5g5b3g4g7d1e8h8a8b7g3g8e2c2e1f1c1f2g2b1b2a1a2h2h4h5h3h1g1a6a7h7h6
166,Championnat de Belgique,1935,Vaes Dimitri,1971,Schotte Tom,48,28,f5f6e6f4g5e7e3f3d3c3f7d7d8c4d6h5h4h3g4h6g6h7g3f8c5e8g8h2b4a4b3a3c2d1e2f2d2c1f1b6b5a5c6c8b8c7b7e1b1g7a6b2a2a7a8g1g2a1h1h8
166,Championnat de Belgique,1971,Schotte Tom,2060,Peperkamp Marcel,50,49,f5d6c3d3c4f4f6g5e3e2f2c2d2b3e6f3b5d7c5c1d1f1b4g6c7a4a5e1d8a6b6b8e7f7f8e8a3a2g4h3h5c8a8h4h2g3h6b2h7c6a7g7a1b1g8b7h8g2g1h1
166,Championnat de Belgique,1436,de Graaf Jan C.,1971,Schotte Tom,28,24,f5f6e6f4e3c5g5g3g4f3g6d3f2h4d2e2e1f1c6d6c3c4c2b3a4h5h6a3b5b4a2a6c7d1c1b1h3c8b7d7d8e8b8e7f7a8a7f8g7h8g2h1g1h2a1b2h7b6a5g8
166,Championnat de Belgique,1971,Schotte Tom,2135,Reunes Nick,50,42,f5d6c3d3c4f4f6f3g4b3f2g5e6e3c5h4e2d2g3f1h6h3e1d1b4a5a4a3b5a6c6g6c1b1c2b7c7b6d7g1e7b8c8d8f8f7g7b2a1a2h1h8a7g2h2a8h5e8g8h7
166,Championnat de Belgique,1971,Schotte Tom,2052,Sneek Marcel,33,30,f5d6c3d3c4f4f6f3g4g3e6b3d2e3g5c5c6f2e2e1f1h4c1d1b6h6h5g6b4a5f7b5c2f8a6d7e7a4c8a7c7b2e8g7h2h3g8d8h8h7g2b7a1b1a2a3a8b8h1g1
166,Championnat de Belgique,2134,van de Moortel Frau,1971,Schotte Tom,6,20,f5f6e6f4e3c5c4e7c6e2f3d3g4g5f2d2c3c2f1d6c1h4h6g3f7d7g6h5h3b5e8d8c8g8a4b6c7d1a7b1b2b4f8b8b3a2g2h1g7h8b7a8a3a1h2h7g1e1a5a6
166,Championnat de Belgique,2135,Reunes Nick,1935,Vaes Dimitri,30,28,f5d6c5f4e3c6d3f3e6f7g4g5f6e7h5g3e8f8c4d8d7h6h7h4h3b5g6b3b6c3a5a6a7b4c7c8b7d2d1e2c2f2f1a8b8e1c1a4a2h2g7a3b2a1h1b1g2g1g8h8
166,Championnat de Belgique,2060,Peperkamp Marcel,2135,Reunes Nick,39,43,f5d6c3d3c4f4f6f3e6e7d7g6f8c5b4f7h6e8d8b5e3c8b8c7c6d2g5b6a4c2b3a5g8e2a6g7a3a7a8b7g4h4h5h3f2g3f1d1h2b2e1g1a1a2c1h7h8g2h1b1
166,Championnat de Belgique,2060,Peperkamp Marcel,2052,Sneek Marcel,52,50,f5d6c3d3c4f4f6f3e6b3e3c5c6e7d7f2f8g6g5h6h4d8e8g8c7b5c8b8e2h5g3f1d2f7d1c1e1c2g4h3b2a1b1g2h1g1a4b4a5a3h2a6h7g7h8a8a2a7b6b7
297,Championnat de Coree,3083,Ha Seungsup,2061,Chung Jihoon,26,26,f5f6e6f4e3c5c4d6b5d3c3e2f2c2d2b4c6b3f3d1a4a6a5a3b6d7c7c8g4g5h5g3h4g6e1c1b1h6h7h2g7f7e8f8e7d8b2g1b7a8b8a7g8h8h3f1h1g2a1a2
297,Championnat de Coree,3236,Ko Junhyoung,2061,Chung Jihoon,16,25,f5f6e6f4e3c5c6d6c4f3d7e2f7e7g6g5e8f8d3d8e1c7h5g4c8h4h3b8g3h6h7b6b5b3g7a6a4a5a7f2b4c3f1g2c2g1h1h2b7a8b2h8d2g8a1b1a3a2c1d1
2,Championnat de France,13,Caspard Emmanuel,2744,Juigner Arthur,37,35,f5f6e6f4e3c5g6f3g5g4f2g3h4f1h3e2d6d7c8e7d8f8d2d3c4f7c3c1b5h5h6c6h7a5e8g7h8g8b6a6c7c2g2b4d1h1e1h2g1b7a7a8b8b2a1b1a4a3a2b3
2,Championnat de France,2744,Juigner Arthur,13,Caspard Emmanuel,19,33,f5f6e6f4e3c5c4e7c6e2f3d3c3d2e1c1f2c2d1f1g6d6g5g4g3h6h5b5b4d7b6a4a5a3a2b3c7a7f8e8c8h3b2f7d8h4g2h2g8a1b1a6b7a8g7b8g1h1h8h7
2,Championnat de France,13,Caspard Emmanuel,2744,Juigner Arthur,43,26,f5f6e6f4e3d6g4d3c3h3c4g3c6c5d7e7g5h4c7b6h6e8c8f3b5h5h2e2f8d8f7g7g6d2d1a5b4c2h7a4b3c1a3f1b1h8g8g2b2f2e1h1g1a1a2b8a8a7a6b7
2,Championnat de France,1711,Delaunay Arnaud,2744,Juigner Arthur,27,30,f5f6e6f4e3c5c4e7c6e2f3f2g5d6e8d3c3g6g4f7f8h5c7b4h6h7a3b3d2c1b5c2g2g3h3a4h4h1h8a2e1h2g1a5a6a7b6d7d8f1d1b2a1b1a8b7g7g8c8b8
2,Championnat de France,2744,Juigner Arthur,1,Tastet Marc,33,35,f5d6c3d3c4f4c5b3c2e3d2c6f2e6b4f6b5a5a6a3c7b6d7f3g3e7g5e8e2g4h5b8b7d1a4e1a2a8f1g1b1g2f7h6f8d8g6h3h1c1b2a1a7g8h2c8h4g7h7h8
2,Championnat de France,7,Juhem Philippe,2744,Juigner Arthur,22,27,f5f6e6f4g5d6c5c4f7g4e7c7f3d7e3c6g6f8b5h6h4e8b4d3d8c8b6c3d2h5h7c2b1g7b3a6h8g8b8a5a7e2a4d1f1a2e1c1f2a1g3g1b2h3h2a3a8b7g2
2,Championnat de France,2744,Juigner Arthur,14,Lazard Emmanuel,36,34,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5h6g8c5c6c8e8c7d2b6e3b4g4h5g3f2h4e2h3c1h7c2b5b7d1e1a8a7g1a6a5d8b8a4b3b2a1a3f1h1a2g2h2h8g7b1
2,Championnat de France,1843,Levy-Abegnoli Thier,2744,Juigner Arthur,24,31,f5d6c3d3c4f4c5b3c2e3d2b6b4e6g4f3f6g3e2f2g5h4h5h6h3e7c6e1h7g6d7d1c1b5f8f7a6c8d8e8b8c7a5a3a4a7g8b2f1g1h1h2a2a1g2g7b7b1h8a8
2,Championnat de France,2744,Juigner Arthur,15,Nicolet Stephane,40,30,f5d6c3d3c4f4c5b5b4b3e2c6b6e6a4a3a5a6f3e3d2d1c1b1f7e7c7f6f8g6c2e1f2g5h6g4h3h5f1g1b2c8d7b7h4h7h8g3g2a1a2g8g7d8e8h1h2a8a7b8
